ShipName(String),ShipAddress(String),ShipCity(String),ShipRegion(String),ShipPostalCode(String),ShipCountry(String),CustomerID(String),Customers.CompanyName(String),Address(String),City(String),Region(String),PostalCode(String),Country(String),Salesperson(String),OrderID(Integer),OrderDate(DateTime),RequiredDate(DateTime),ShippedDate(DateTime),Shippers.CompanyName(String),ProductID(Integer),ProductName(String),UnitPrice(Float),Quantity(Integer),Discount(Float),ExtendedPrice(Float),Freight(Float)
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Margaret Peacock,10760,1/1/1996 12:00:00 AM,1/29/1996 12:00:00 AM,1/10/1996 12:00:00 AM,Speedy Express,27,Schoggi Schokolade,43.9,40,0,1756,155.64
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Margaret Peacock,10760,1/1/1996 12:00:00 AM,1/29/1996 12:00:00 AM,1/10/1996 12:00:00 AM,Speedy Express,25,NuNuCa Nuß-Nougat-Creme,14,12,0.25,126,155.64
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Margaret Peacock,10892,3/19/1996 12:00:00 AM,4/16/1996 12:00:00 AM,3/21/1996 12:00:00 AM,United Package,59,Raclette Courdavault,55,40,0.05,2090,120.27
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Robert King,10896,3/21/1996 12:00:00 AM,4/18/1996 12:00:00 AM,3/29/1996 12:00:00 AM,Federal Shipping,45,Røgede sild,9.5,15,0,142.5,32.45
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Robert King,10896,3/21/1996 12:00:00 AM,4/18/1996 12:00:00 AM,3/29/1996 12:00:00 AM,Federal Shipping,56,Gnocchi di nonna Alice,38,16,0,608,32.45
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Anne Dodsworth,10978,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/23/1996 12:00:00 AM,United Package,21,Sir Rodney's Scones,10,40,0.15,340,32.82
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Anne Dodsworth,10978,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/23/1996 12:00:00 AM,United Package,44,Gula Malacca,19.45,6,0.15,99.19,32.82
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Anne Dodsworth,10978,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/23/1996 12:00:00 AM,United Package,8,Northwoods Cranberry Sauce,40,20,0.15,680,32.82
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Anne Dodsworth,10978,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/23/1996 12:00:00 AM,United Package,40,Boston Crab Meat,18.4,10,0,184,32.82
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Janet Leverling,11004,5/7/1996 12:00:00 AM,6/4/1996 12:00:00 AM,5/20/1996 12:00:00 AM,Speedy Express,26,Gumbär Gummibärchen,31.23,6,0,187.38,44.84
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Janet Leverling,11004,5/7/1996 12:00:00 AM,6/4/1996 12:00:00 AM,5/20/1996 12:00:00 AM,Speedy Express,76,Lakkalikööri,18,6,0,108,44.84
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10332,11/17/1994 12:00:00 AM,12/29/1994 12:00:00 AM,11/21/1994 12:00:00 AM,United Package,18,Carnarvon Tigers,50,40,0.2,1600,52.84
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10332,11/17/1994 12:00:00 AM,12/29/1994 12:00:00 AM,11/21/1994 12:00:00 AM,United Package,47,Zaanse koeken,7.6,16,0.2,97.28,52.84
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10332,11/17/1994 12:00:00 AM,12/29/1994 12:00:00 AM,11/21/1994 12:00:00 AM,United Package,42,Singaporean Hokkien Fried Mee,11.2,10,0.2,89.6,52.84
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Andrew Fuller,10339,11/28/1994 12:00:00 AM,12/26/1994 12:00:00 AM,12/5/1994 12:00:00 AM,United Package,4,Chef Anton's Cajun Seasoning,17.6,10,0,176,15.66
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Andrew Fuller,10339,11/28/1994 12:00:00 AM,12/26/1994 12:00:00 AM,12/5/1994 12:00:00 AM,United Package,62,Tarte au sucre,39.4,28,0,1103.2,15.66
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Andrew Fuller,10339,11/28/1994 12:00:00 AM,12/26/1994 12:00:00 AM,12/5/1994 12:00:00 AM,United Package,17,Alice Mutton,31.2,70,0.05,2074.8,15.66
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10376,1/9/1995 12:00:00 AM,2/6/1995 12:00:00 AM,1/13/1995 12:00:00 AM,United Package,31,Gorgonzola Telino,10,42,0.05,399,20.39
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Robert King,10424,2/23/1995 12:00:00 AM,3/23/1995 12:00:00 AM,2/27/1995 12:00:00 AM,United Package,68,Scottish Longbreads,10,30,0.2,240,370.61
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Robert King,10424,2/23/1995 12:00:00 AM,3/23/1995 12:00:00 AM,2/27/1995 12:00:00 AM,United Package,35,Steeleye Stout,14.4,60,0.2,691.2,370.61
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Robert King,10424,2/23/1995 12:00:00 AM,3/23/1995 12:00:00 AM,2/27/1995 12:00:00 AM,United Package,38,Côte de Blaye,210.8,49,0.2,8263.36,370.61
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Michael Suyama,10439,3/10/1995 12:00:00 AM,4/7/1995 12:00:00 AM,3/13/1995 12:00:00 AM,Federal Shipping,12,Queso Manchego La Pastora,30.4,15,0,456,4.07
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Michael Suyama,10439,3/10/1995 12:00:00 AM,4/7/1995 12:00:00 AM,3/13/1995 12:00:00 AM,Federal Shipping,16,Pavlova,13.9,16,0,222.4,4.07
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Michael Suyama,10439,3/10/1995 12:00:00 AM,4/7/1995 12:00:00 AM,3/13/1995 12:00:00 AM,Federal Shipping,64,Wimmers gute Semmelknödel,26.6,6,0,159.6,4.07
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Michael Suyama,10439,3/10/1995 12:00:00 AM,4/7/1995 12:00:00 AM,3/13/1995 12:00:00 AM,Federal Shipping,74,Longlife Tofu,8,30,0,240,4.07
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10505,5/15/1995 12:00:00 AM,6/12/1995 12:00:00 AM,5/22/1995 12:00:00 AM,Federal Shipping,62,Tarte au sucre,49.3,3,0,147.9,7.13
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Laura Callahan,10565,7/12/1995 12:00:00 AM,8/9/1995 12:00:00 AM,7/19/1995 12:00:00 AM,United Package,24,Guaraná Fantástica,4.5,25,0.1,101.25,7.15
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Laura Callahan,10565,7/12/1995 12:00:00 AM,8/9/1995 12:00:00 AM,7/19/1995 12:00:00 AM,United Package,64,Wimmers gute Semmelknödel,33.25,18,0.1,538.65,7.15
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10570,7/18/1995 12:00:00 AM,8/15/1995 12:00:00 AM,7/20/1995 12:00:00 AM,Federal Shipping,11,Queso Cabrales,21,15,0.05,299.25,188.99
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10570,7/18/1995 12:00:00 AM,8/15/1995 12:00:00 AM,7/20/1995 12:00:00 AM,Federal Shipping,56,Gnocchi di nonna Alice,38,60,0.05,2166,188.99
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Margaret Peacock,10590,8/7/1995 12:00:00 AM,9/4/1995 12:00:00 AM,8/14/1995 12:00:00 AM,Federal Shipping,1,Chai,18,20,0,360,44.77
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Margaret Peacock,10590,8/7/1995 12:00:00 AM,9/4/1995 12:00:00 AM,8/14/1995 12:00:00 AM,Federal Shipping,77,Original Frankfurter grüne Soße,13,60,0.05,741,44.77
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10605,8/21/1995 12:00:00 AM,9/18/1995 12:00:00 AM,8/29/1995 12:00:00 AM,United Package,16,Pavlova,17.45,30,0.05,497.32,379.13
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10605,8/21/1995 12:00:00 AM,9/18/1995 12:00:00 AM,8/29/1995 12:00:00 AM,United Package,60,Camembert Pierrot,34,70,0.05,2261,379.13
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10605,8/21/1995 12:00:00 AM,9/18/1995 12:00:00 AM,8/29/1995 12:00:00 AM,United Package,71,Fløtemysost,21.5,15,0.05,306.37,379.13
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10605,8/21/1995 12:00:00 AM,9/18/1995 12:00:00 AM,8/29/1995 12:00:00 AM,United Package,59,Raclette Courdavault,55,20,0.05,1045,379.13
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10618,9/1/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/8/1995 12:00:00 AM,Speedy Express,68,Scottish Longbreads,12.5,15,0,187.5,154.68
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10618,9/1/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/8/1995 12:00:00 AM,Speedy Express,6,Grandma's Boysenberry Spread,25,70,0,1750,154.68
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Nancy Davolio,10618,9/1/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/8/1995 12:00:00 AM,Speedy Express,56,Gnocchi di nonna Alice,38,20,0,760,154.68
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10619,9/4/1995 12:00:00 AM,10/2/1995 12:00:00 AM,9/7/1995 12:00:00 AM,Federal Shipping,21,Sir Rodney's Scones,10,42,0,420,91.05
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Janet Leverling,10619,9/4/1995 12:00:00 AM,10/2/1995 12:00:00 AM,9/7/1995 12:00:00 AM,Federal Shipping,22,Gustaf's Knäckebröd,21,40,0,840,91.05
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Laura Callahan,10724,11/30/1995 12:00:00 AM,1/11/1996 12:00:00 AM,12/6/1995 12:00:00 AM,United Package,10,Ikura,31,16,0,496,57.75
Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,MEREP,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Laura Callahan,10724,11/30/1995 12:00:00 AM,1/11/1996 12:00:00 AM,12/6/1995 12:00:00 AM,United Package,61,Sirop d'érable,28.5,5,0,142.5,57.75
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Andrew Fuller,10277,9/9/1994 12:00:00 AM,10/7/1994 12:00:00 AM,9/13/1994 12:00:00 AM,Federal Shipping,28,Rössle Sauerkraut,36.4,20,0,728,125.77
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Andrew Fuller,10277,9/9/1994 12:00:00 AM,10/7/1994 12:00:00 AM,9/13/1994 12:00:00 AM,Federal Shipping,62,Tarte au sucre,39.4,12,0,472.8,125.77
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Steven Buchanan,10575,7/21/1995 12:00:00 AM,8/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,Speedy Express,72,Mozzarella di Giovanni,34.8,30,0,1044,127.34
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Steven Buchanan,10575,7/21/1995 12:00:00 AM,8/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,Speedy Express,63,Vegie-spread,43.9,6,0,263.4,127.34
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Steven Buchanan,10575,7/21/1995 12:00:00 AM,8/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,Speedy Express,59,Raclette Courdavault,55,12,0,660,127.34
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Steven Buchanan,10575,7/21/1995 12:00:00 AM,8/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,Speedy Express,76,Lakkalikööri,18,10,0,180,127.34
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Janet Leverling,10699,11/9/1995 12:00:00 AM,12/7/1995 12:00:00 AM,11/13/1995 12:00:00 AM,Federal Shipping,47,Zaanse koeken,9.5,12,0,114,0.58
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Janet Leverling,10779,1/16/1996 12:00:00 AM,2/13/1996 12:00:00 AM,2/14/1996 12:00:00 AM,United Package,16,Pavlova,17.45,20,0,349,58.13
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Janet Leverling,10779,1/16/1996 12:00:00 AM,2/13/1996 12:00:00 AM,2/14/1996 12:00:00 AM,United Package,62,Tarte au sucre,49.3,20,0,986,58.13
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Margaret Peacock,10945,4/11/1996 12:00:00 AM,5/9/1996 12:00:00 AM,4/17/1996 12:00:00 AM,Speedy Express,31,Gorgonzola Telino,12.5,10,0,125,10.22
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,Margaret Peacock,10945,4/11/1996 12:00:00 AM,5/9/1996 12:00:00 AM,4/17/1996 12:00:00 AM,Speedy Express,13,Konbu,6,20,0,120,10.22
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,Janet Leverling,10517,5/25/1995 12:00:00 AM,6/22/1995 12:00:00 AM,5/30/1995 12:00:00 AM,Federal Shipping,70,Outback Lager,15,6,0,90,32.07
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,Janet Leverling,10517,5/25/1995 12:00:00 AM,6/22/1995 12:00:00 AM,5/30/1995 12:00:00 AM,Federal Shipping,52,Filo Mix,7,6,0,42,32.07
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,Janet Leverling,10517,5/25/1995 12:00:00 AM,6/22/1995 12:00:00 AM,5/30/1995 12:00:00 AM,Federal Shipping,59,Raclette Courdavault,55,4,0,220,32.07
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,Andrew Fuller,10752,12/25/1995 12:00:00 AM,1/22/1996 12:00:00 AM,12/29/1995 12:00:00 AM,Federal Shipping,1,Chai,18,8,0,144,1.39
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,Andrew Fuller,10752,12/25/1995 12:00:00 AM,1/22/1996 12:00:00 AM,12/29/1995 12:00:00 AM,Federal Shipping,69,Gudbrandsdalsost,36,3,0,108,1.39
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,Janet Leverling,11057,5/29/1996 12:00:00 AM,6/26/1996 12:00:00 AM,5/31/1996 12:00:00 AM,Federal Shipping,70,Outback Lager,15,3,0,45,4.13
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Janet Leverling,10409,2/9/1995 12:00:00 AM,3/9/1995 12:00:00 AM,2/14/1995 12:00:00 AM,Speedy Express,21,Sir Rodney's Scones,8,12,0,96,29.83
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Janet Leverling,10409,2/9/1995 12:00:00 AM,3/9/1995 12:00:00 AM,2/14/1995 12:00:00 AM,Speedy Express,14,Tofu,18.6,12,0,223.2,29.83
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Robert King,10531,6/8/1995 12:00:00 AM,7/6/1995 12:00:00 AM,6/19/1995 12:00:00 AM,Speedy Express,59,Raclette Courdavault,55,2,0,110,8.12
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Margaret Peacock,10898,3/22/1996 12:00:00 AM,4/19/1996 12:00:00 AM,4/5/1996 12:00:00 AM,United Package,13,Konbu,6,5,0,30,1.27
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Robert King,10958,4/17/1996 12:00:00 AM,5/15/1996 12:00:00 AM,4/26/1996 12:00:00 AM,United Package,5,Chef Anton's Gumbo Mix,21.35,20,0,427,49.56
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Robert King,10958,4/17/1996 12:00:00 AM,5/15/1996 12:00:00 AM,4/26/1996 12:00:00 AM,United Package,7,Uncle Bob's Organic Dried Pears,30,6,0,180,49.56
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Robert King,10958,4/17/1996 12:00:00 AM,5/15/1996 12:00:00 AM,4/26/1996 12:00:00 AM,United Package,72,Mozzarella di Giovanni,34.8,5,0,174,49.56
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Laura Callahan,10986,4/29/1996 12:00:00 AM,5/27/1996 12:00:00 AM,5/21/1996 12:00:00 AM,United Package,11,Queso Cabrales,21,30,0,630,217.86
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Laura Callahan,10986,4/29/1996 12:00:00 AM,5/27/1996 12:00:00 AM,5/21/1996 12:00:00 AM,United Package,77,Original Frankfurter grüne Soße,13,15,0,195,217.86
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Laura Callahan,10986,4/29/1996 12:00:00 AM,5/27/1996 12:00:00 AM,5/21/1996 12:00:00 AM,United Package,76,Lakkalikööri,18,10,0,180,217.86
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,Laura Callahan,10986,4/29/1996 12:00:00 AM,5/27/1996 12:00:00 AM,5/21/1996 12:00:00 AM,United Package,20,Sir Rodney's Marmalade,81,15,0,1215,217.86
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Laura Callahan,10305,10/14/1994 12:00:00 AM,11/11/1994 12:00:00 AM,11/9/1994 12:00:00 AM,Federal Shipping,18,Carnarvon Tigers,50,25,0.1,1125,257.62
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Laura Callahan,10305,10/14/1994 12:00:00 AM,11/11/1994 12:00:00 AM,11/9/1994 12:00:00 AM,Federal Shipping,39,Chartreuse verte,14.4,30,0.1,388.8,257.62
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Laura Callahan,10305,10/14/1994 12:00:00 AM,11/11/1994 12:00:00 AM,11/9/1994 12:00:00 AM,Federal Shipping,29,Thüringer Rostbratwurst,99,25,0.1,2227.5,257.62
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Margaret Peacock,10338,11/25/1994 12:00:00 AM,12/23/1994 12:00:00 AM,11/29/1994 12:00:00 AM,Federal Shipping,17,Alice Mutton,31.2,20,0,624,84.21
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Margaret Peacock,10338,11/25/1994 12:00:00 AM,12/23/1994 12:00:00 AM,11/29/1994 12:00:00 AM,Federal Shipping,30,Nord-Ost Matjeshering,20.7,15,0,310.5,84.21
